Average Rho+1+Average Energy+5.66033e-27
Average Rho+1+Average Energy+5.75258e-27
Average Rho+1+Average Energy+5.84415e-27
Average Rho+1+Average Energy+5.93593e-27
Average Rho+1+Average Energy+6.02841e-27
Average Rho+1+Average Energy+6.11908e-27
Average Rho+1+Average Energy+6.20816e-27
Average Rho+1+Average Energy+6.29767e-27
Average Rho+1+Average Energy+6.38828e-27
Average Rho+1+Average Energy+6.47685e-27
Average Rho+1+Average Energy+6.56522e-27
Average Rho+1+Average Energy+6.65486e-27
Average Rho+1+Average Energy+6.74232e-27
Average Rho+1+Average Energy+6.8294e-27
Average Rho+1+Average Energy+6.91685e-27
Average Rho+1+Average Energy+7.00479e-27
Average Rho+1+Average Energy+7.09024e-27
Average Rho+1+Average Energy+7.17736e-27
Average Rho+1+Average Energy+7.26317e-27
Average Rho+1+Average Energy+7.34802e-27
Average Rho+1+Average Energy+7.43405e-27
Average Rho+1+Average Energy+7.51889e-27
Average Rho+1+Average Energy+7.60377e-27
Average Rho+1+Average Energy+7.68847e-27
Average Rho+1+Average Energy+7.77293e-27
Average Rho+1+Average Energy+7.85682e-27
Average Rho+1+Average Energy+7.94152e-27
Average Rho+1+Average Energy+8.02306e-27
Average Rho+1+Average Energy+8.10746e-27
Average Rho+1+Average Energy+8.18954e-27
Average Rho+1+Average Energy+8.27377e-27
Average Rho+1+Average Energy+8.35529e-27
Average Rho+1+Average Energy+8.43716e-27
Average Rho+1+Average Energy+8.51984e-27
Average Rho+1+Average Energy+8.60158e-27
Average Rho+1+Average Energy+8.68267e-27
Average Rho+1+Average Energy+8.76341e-27
Average Rho+1+Average Energy+8.84509e-27
Average Rho+1+Average Energy+8.92575e-27
Average Rho+1+Average Energy+9.00669e-27
Average Rho+1+Average Energy+9.08724e-27
Average Rho+1+Average Energy+9.1685e-27
Average Rho+1+Average Energy+9.24935e-27
Average Rho+1+Average Energy+9.33062e-27
Average Rho+1+Average Energy+9.41237e-27
Average Rho+1+Average Energy+9.49389e-27
Average Rho+1+Average Energy+9.576e-27
Average Rho+1+Average Energy+9.66019e-27
Average Rho+1+Average Energy+9.74177e-27
Average Rho+1+Average Energy+9.84411e-27
Average Rho+1+Average Energy+1.63184e-26
Average Rho+1+Average Energy+1.64032e-26
Average Rho+1+Average Energy+1.70882e-26
Average Rho+1+Average Energy+1.80654e-26
Average Rho+1+Average Energy+1.92339e-26
Average Rho+1+Average Energy+2.04777e-26
Average Rho+1+Average Energy+2.17779e-26
Average Rho+1+Average Energy+2.31013e-26
Average Rho+1+Average Energy+2.44228e-26
Average Rho+1+Average Energy+2.57295e-26
Average Rho+1+Average Energy+2.70589e-26
Average Rho+1+Average Energy+2.83629e-26
Average Rho+1+Average Energy+2.96626e-26
Average Rho+1+Average Energy+3.09665e-26
Average Rho+1+Average Energy+3.22502e-26
Average Rho+1+Average Energy+3.35386e-26
Average Rho+1+Average Energy+3.48135e-26
Average Rho+1+Average Energy+3.60806e-26
Average Rho+1+Average Energy+3.73608e-26
Average Rho+1+Average Energy+3.86104e-26
Average Rho+1+Average Energy+3.98644e-26
Average Rho+1+Average Energy+4.11189e-26
Average Rho+1+Average Energy+4.23571e-26
Average Rho+1+Average Energy+4.36027e-26
Average Rho+1+Average Energy+4.48313e-26
Average Rho+1+Average Energy+4.60573e-26
Average Rho+1+Average Energy+4.72841e-26
Average Rho+1+Average Energy+4.84946e-26
Average Rho+1+Average Energy+4.97055e-26
Average Rho+1+Average Energy+5.09258e-26
Average Rho+1+Average Energy+5.21202e-26
Average Rho+1+Average Energy+5.33137e-26
Average Rho+1+Average Energy+5.45107e-26
Average Rho+1+Average Energy+5.56997e-26
Average Rho+1+Average Energy+5.68746e-26
Average Rho+1+Average Energy+5.80643e-26
Average Rho+1+Average Energy+5.92414e-26
Average Rho+1+Average Energy+6.0394e-26
Average Rho+1+Average Energy+6.156e-26
Average Rho+1+Average Energy+6.27181e-26
Average Rho+1+Average Energy+6.38775e-26
Average Rho+1+Average Energy+6.5026e-26
Average Rho+1+Average Energy+6.6175e-26
Average Rho+1+Average Energy+6.73202e-26
Average Rho+1+Average Energy+6.84634e-26
Average Rho+1+Average Energy+6.95969e-26
Average Rho+1+Average Energy+7.07327e-26
Average Rho+1+Average Energy+7.1852e-26
Average Rho+1+Average Energy+7.29823e-26
Average Rho+1+Average Energy+7.41163e-26
Average Rho+1+Average Energy+7.52269e-26
Average Rho+1+Average Energy+7.63181e-26
Average Rho+1+Average Energy+7.74355e-26
Average Rho+1+Average Energy+7.85251e-26
Average Rho+1+Average Energy+7.96449e-26
Average Rho+1+Average Energy+8.07049e-26
Average Rho+1+Average Energy+8.17936e-26
Average Rho+1+Average Energy+8.28764e-26
Average Rho+1+Average Energy+8.39492e-26
Average Rho+1+Average Energy+8.50081e-26
Average Rho+1+Average Energy+8.60627e-26
Average Rho+1+Average Energy+8.71239e-26
Average Rho+1+Average Energy+8.81797e-26
Average Rho+1+Average Energy+8.92216e-26
Average Rho+1+Average Energy+9.02685e-26
Average Rho+1+Average Energy+9.1302e-26
Average Rho+1+Average Energy+9.23363e-26
Average Rho+1+Average Energy+9.3365e-26
Average Rho+1+Average Energy+9.43862e-26
Average Rho+1+Average Energy+9.54174e-26
Average Rho+1+Average Energy+9.64173e-26
Average Rho+1+Average Energy+9.74367e-26
Average Rho+1+Average Energy+9.84405e-26
Average Rho+1+Average Energy+9.94483e-26
Average Rho+1+Average Energy+1.00431e-25
Average Rho+1+Average Energy+1.01429e-25
Average Rho+1+Average Energy+1.02423e-25
Average Rho+1+Average Energy+1.034e-25
Average Rho+1+Average Energy+1.04385e-25
Average Rho+1+Average Energy+1.05349e-25
Average Rho+1+Average Energy+1.06336e-25
Average Rho+1+Average Energy+1.07299e-25
Average Rho+1+Average Energy+1.08265e-25
Average Rho+1+Average Energy+1.09227e-25
Average Rho+1+Average Energy+1.10196e-25
Average Rho+1+Average Energy+1.11133e-25
Average Rho+1+Average Energy+1.12086e-25
Average Rho+1+Average Energy+1.13032e-25
Average Rho+1+Average Energy+1.13971e-25
Average Rho+1+Average Energy+1.14913e-25
Average Rho+1+Average Energy+1.15858e-25
Average Rho+1+Average Energy+1.16791e-25
Average Rho+1+Average Energy+1.17727e-25
Average Rho+1+Average Energy+1.18678e-25
Average Rho+1+Average Energy+1.19617e-25
Average Rho+1+Average Energy+1.20545e-25
Average Rho+1+Average Energy+1.21505e-25
Average Rho+1+Average Energy+1.22448e-25
Average Rho+1+Average Energy+1.23413e-25
Average Rho+1+Average Energy+1.24459e-25
Average Rho+1+Average Energy+1.57781e-25
Average Rho+1+Average Energy+1.58535e-25
Average Rho+1+Average Energy+1.63032e-25
Average Rho+1+Average Energy+1.68881e-25
Average Rho+1+Average Energy+1.75796e-25
Average Rho+1+Average Energy+1.83113e-25
Average Rho+1+Average Energy+1.90567e-25
Average Rho+1+Average Energy+1.98196e-25
Average Rho+1+Average Energy+2.05711e-25
Average Rho+1+Average Energy+2.13357e-25
Average Rho+1+Average Energy+2.20928e-25
Average Rho+1+Average Energy+2.28453e-25
Average Rho+1+Average Energy+2.35975e-25
Average Rho+1+Average Energy+2.43438e-25
Average Rho+1+Average Energy+2.50948e-25
Average Rho+1+Average Energy+2.58338e-25
Average Rho+1+Average Energy+2.65636e-25
Average Rho+1+Average Energy+2.73029e-25
Average Rho+1+Average Energy+2.80326e-25
Average Rho+1+Average Energy+2.87668e-25
Average Rho+1+Average Energy+2.94828e-25
Average Rho+1+Average Energy+3.02026e-25
Average Rho+1+Average Energy+3.09142e-25
Average Rho+1+Average Energy+3.16304e-25
Average Rho+1+Average Energy+3.23488e-25
Average Rho+1+Average Energy+3.30529e-25
Average Rho+1+Average Energy+3.3761e-25
Average Rho+1+Average Energy+3.44631e-25
Average Rho+1+Average Energy+3.51615e-25
Average Rho+1+Average Energy+3.58601e-25
Average Rho+1+Average Energy+3.65548e-25
Average Rho+1+Average Energy+3.72395e-25
Average Rho+1+Average Energy+3.7939e-25
Average Rho+1+Average Energy+3.86131e-25
Average Rho+1+Average Energy+3.93005e-25
Average Rho+1+Average Energy+3.99762e-25
Average Rho+1+Average Energy+4.06581e-25
Average Rho+1+Average Energy+4.13324e-25
Average Rho+1+Average Energy+4.19974e-25
Average Rho+1+Average Energy+4.26697e-25
Average Rho+1+Average Energy+4.33334e-25
Average Rho+1+Average Energy+4.39982e-25
Average Rho+1+Average Energy+4.46659e-25
Average Rho+1+Average Energy+4.53216e-25
Average Rho+1+Average Energy+4.59764e-25
Average Rho+1+Average Energy+4.6632e-25
Average Rho+1+Average Energy+4.728e-25
Average Rho+1+Average Energy+4.79297e-25
Average Rho+1+Average Energy+4.85813e-25
Average Rho+1+Average Energy+4.92205e-25
Average Rho+1+Average Energy+4.98662e-25
Average Rho+1+Average Energy+5.05153e-25
Average Rho+1+Average Energy+5.11414e-25
Average Rho+1+Average Energy+5.17722e-25
Average Rho+1+Average Energy+5.24134e-25
Average Rho+1+Average Energy+5.30347e-25
Average Rho+1+Average Energy+5.36544e-25
Average Rho+1+Average Energy+5.42695e-25
Average Rho+1+Average Energy+5.48993e-25
Average Rho+1+Average Energy+5.55063e-25
Average Rho+1+Average Energy+5.61113e-25
Average Rho+1+Average Energy+5.67243e-25
Average Rho+1+Average Energy+5.73242e-25
Average Rho+1+Average Energy+5.79384e-25
Average Rho+1+Average Energy+5.85249e-25
Average Rho+1+Average Energy+5.91284e-25
Average Rho+1+Average Energy+5.97261e-25
Average Rho+1+Average Energy+6.03129e-25
Average Rho+1+Average Energy+6.08977e-25
Average Rho+1+Average Energy+6.14885e-25
Average Rho+1+Average Energy+6.20629e-25
Average Rho+1+Average Energy+6.26495e-25
Average Rho+1+Average Energy+6.32216e-25
Average Rho+1+Average Energy+6.37988e-25
Average Rho+1+Average Energy+6.43692e-25
Average Rho+1+Average Energy+6.49422e-25
Average Rho+1+Average Energy+6.55127e-25
Average Rho+1+Average Energy+6.6073e-25
Average Rho+1+Average Energy+6.66443e-25
Average Rho+1+Average Energy+6.71964e-25
Average Rho+1+Average Energy+6.77482e-25
Average Rho+1+Average Energy+6.83062e-25
Average Rho+1+Average Energy+6.88613e-25
Average Rho+1+Average Energy+6.94045e-25
Average Rho+1+Average Energy+6.99559e-25
Average Rho+1+Average Energy+7.04986e-25
Average Rho+1+Average Energy+7.1045e-25
Average Rho+1+Average Energy+7.15806e-25
Average Rho+1+Average Energy+7.2119e-25
Average Rho+1+Average Energy+7.26516e-25
Average Rho+1+Average Energy+7.31914e-25
Average Rho+1+Average Energy+7.37201e-25
Average Rho+1+Average Energy+7.42563e-25
Average Rho+1+Average Energy+7.47967e-25
Average Rho+1+Average Energy+7.53186e-25
Average Rho+1+Average Energy+7.58554e-25
Average Rho+1+Average Energy+7.63896e-25
Average Rho+1+Average Energy+7.69363e-25
Average Rho+1+Average Energy+7.74711e-25
Average Rho+1+Average Energy+7.80431e-25
Average Rho+1+Average Energy+8.95451e-25
Average Rho+1+Average Energy+9.00835e-25
Average Rho+1+Average Energy+9.19539e-25
Average Rho+1+Average Energy+9.42979e-25
Average Rho+1+Average Energy+9.69729e-25
Average Rho+1+Average Energy+9.98109e-25
Average Rho+1+Average Energy+1.02713e-24
Average Rho+1+Average Energy+1.05638e-24
Average Rho+1+Average Energy+1.08604e-24
Average Rho+1+Average Energy+1.11514e-24
Average Rho+1+Average Energy+1.14441e-24
Average Rho+1+Average Energy+1.17353e-24
Average Rho+1+Average Energy+1.20249e-24
Average Rho+1+Average Energy+1.23158e-24
Average Rho+1+Average Energy+1.26035e-24
Average Rho+1+Average Energy+1.28918e-24
Average Rho+1+Average Energy+1.31719e-24
Average Rho+1+Average Energy+1.34566e-24
Average Rho+1+Average Energy+1.37383e-24
Average Rho+1+Average Energy+1.4023e-24
Average Rho+1+Average Energy+1.42987e-24
Average Rho+1+Average Energy+1.45779e-24
Average Rho+1+Average Energy+1.4857e-24
Average Rho+1+Average Energy+1.51316e-24
Average Rho+1+Average Energy+1.54081e-24
Average Rho+1+Average Energy+1.56794e-24
Average Rho+1+Average Energy+1.5955e-24
Average Rho+1+Average Energy+1.6227e-24
Average Rho+1+Average Energy+1.64959e-24
Average Rho+1+Average Energy+1.67649e-24
Average Rho+1+Average Energy+1.7035e-24
Average Rho+1+Average Energy+1.73006e-24
Average Rho+1+Average Energy+1.75657e-24
Average Rho+1+Average Energy+1.78328e-24
Average Rho+1+Average Energy+1.80986e-24
Average Rho+1+Average Energy+1.83617e-24
Average Rho+1+Average Energy+1.86211e-24
Average Rho+1+Average Energy+1.88796e-24
Average Rho+1+Average Energy+1.91378e-24
Average Rho+1+Average Energy+1.93965e-24
Average Rho+1+Average Energy+1.96552e-24
Average Rho+1+Average Energy+1.99103e-24
Average Rho+1+Average Energy+2.01635e-24
Average Rho+1+Average Energy+2.04212e-24
Average Rho+1+Average Energy+2.06723e-24
Average Rho+1+Average Energy+2.09243e-24
Average Rho+1+Average Energy+2.11747e-24
Average Rho+1+Average Energy+2.14244e-24
Average Rho+1+Average Energy+2.16766e-24
Average Rho+1+Average Energy+2.19249e-24
Average Rho+1+Average Energy+2.21711e-24
Average Rho+1+Average Energy+2.24171e-24
Average Rho+1+Average Energy+2.26623e-24
Average Rho+1+Average Energy+2.29056e-24
Average Rho+1+Average Energy+2.31507e-24
Average Rho+1+Average Energy+2.33893e-24
Average Rho+1+Average Energy+2.36279e-24
Average Rho+1+Average Energy+2.38677e-24
Average Rho+1+Average Energy+2.41066e-24
Average Rho+1+Average Energy+2.43442e-24
Average Rho+1+Average Energy+2.45782e-24
Average Rho+1+Average Energy+2.48106e-24
Average Rho+1+Average Energy+2.5047e-24
Average Rho+1+Average Energy+2.52777e-24
Average Rho+1+Average Energy+2.55062e-24
Average Rho+1+Average Energy+2.57386e-24
Average Rho+1+Average Energy+2.59649e-24
Average Rho+1+Average Energy+2.61941e-24
Average Rho+1+Average Energy+2.64188e-24
Average Rho+1+Average Energy+2.66463e-24
Average Rho+1+Average Energy+2.68703e-24
Average Rho+1+Average Energy+2.70948e-24
Average Rho+1+Average Energy+2.73176e-24
Average Rho+1+Average Energy+2.75407e-24
Average Rho+1+Average Energy+2.77644e-24
Average Rho+1+Average Energy+2.79809e-24
Average Rho+1+Average Energy+2.81962e-24
Average Rho+1+Average Energy+2.84149e-24
Average Rho+1+Average Energy+2.86293e-24
Average Rho+1+Average Energy+2.8845e-24
Average Rho+1+Average Energy+2.90598e-24
Average Rho+1+Average Energy+2.92748e-24
Average Rho+1+Average Energy+2.94885e-24
Average Rho+1+Average Energy+2.96975e-24
Average Rho+1+Average Energy+2.99074e-24
Average Rho+1+Average Energy+3.01185e-24
Average Rho+1+Average Energy+3.03249e-24
Average Rho+1+Average Energy+3.05337e-24
Average Rho+1+Average Energy+3.07433e-24
Average Rho+1+Average Energy+3.09477e-24
Average Rho+1+Average Energy+3.115e-24
Average Rho+1+Average Energy+3.1357e-24
Average Rho+1+Average Energy+3.15611e-24
Average Rho+1+Average Energy+3.17636e-24
Average Rho+1+Average Energy+3.19711e-24
Average Rho+1+Average Energy+3.21736e-24
Average Rho+1+Average Energy+3.23796e-24
Average Rho+1+Average Energy+3.25892e-24
Average Rho+1+Average Energy+3.2794e-24
Average Rho+1+Average Energy+3.30122e-24
Average Rho+1+Average Energy+3.61486e-24
Average Rho+1+Average Energy+3.6356e-24
Average Rho+1+Average Energy+3.69434e-24
Average Rho+1+Average Energy+3.76619e-24
Average Rho+1+Average Energy+3.84763e-24
Average Rho+1+Average Energy+3.9335e-24
Average Rho+1+Average Energy+4.01998e-24
Average Rho+1+Average Energy+4.1081e-24
Average Rho+1+Average Energy+4.19599e-24
Average Rho+1+Average Energy+4.28495e-24
Average Rho+1+Average Energy+4.37234e-24
Average Rho+1+Average Energy+4.4589e-24
Average Rho+1+Average Energy+4.54633e-24
Average Rho+1+Average Energy+4.63263e-24
Average Rho+1+Average Energy+4.7187e-24
Average Rho+1+Average Energy+4.80429e-24
Average Rho+1+Average Energy+4.88965e-24
Average Rho+1+Average Energy+4.97482e-24
Average Rho+1+Average Energy+5.0594e-24
Average Rho+1+Average Energy+5.14413e-24
Average Rho+1+Average Energy+5.2279e-24
Average Rho+1+Average Energy+5.31156e-24
Average Rho+1+Average Energy+5.39474e-24
Average Rho+1+Average Energy+5.47748e-24
Average Rho+1+Average Energy+5.55986e-24
Average Rho+1+Average Energy+5.642e-24
Average Rho+1+Average Energy+5.72383e-24
Average Rho+1+Average Energy+5.8057e-24
Average Rho+1+Average Energy+5.88699e-24
Average Rho+1+Average Energy+5.96852e-24
Average Rho+1+Average Energy+6.04826e-24
Average Rho+1+Average Energy+6.1278e-24
Average Rho+1+Average Energy+6.20881e-24
Average Rho+1+Average Energy+6.28736e-24
Average Rho+1+Average Energy+6.36645e-24
Average Rho+1+Average Energy+6.44506e-24
Average Rho+1+Average Energy+6.52327e-24
Average Rho+1+Average Energy+6.60127e-24
Average Rho+1+Average Energy+6.6787e-24
Average Rho+1+Average Energy+6.75626e-24
Average Rho+1+Average Energy+6.83344e-24
Average Rho+1+Average Energy+6.9105e-24
Average Rho+1+Average Energy+6.98624e-24
Average Rho+1+Average Energy+7.06341e-24
Average Rho+1+Average Energy+7.13811e-24
Average Rho+1+Average Energy+7.21385e-24
Average Rho+1+Average Energy+7.2892e-24
Average Rho+1+Average Energy+7.36396e-24
Average Rho+1+Average Energy+7.43804e-24
Average Rho+1+Average Energy+7.51245e-24
Average Rho+1+Average Energy+7.58664e-24
Average Rho+1+Average Energy+7.66052e-24
Average Rho+1+Average Energy+7.73457e-24
Average Rho+1+Average Energy+7.80617e-24
Average Rho+1+Average Energy+7.87868e-24
Average Rho+1+Average Energy+7.95081e-24
Average Rho+1+Average Energy+8.02349e-24
Average Rho+1+Average Energy+8.09467e-24
Average Rho+1+Average Energy+8.16566e-24
Average Rho+1+Average Energy+8.23542e-24
Average Rho+1+Average Energy+8.30593e-24
Average Rho+1+Average Energy+8.37588e-24
